id,Age
73143,46.0
73144,47.0
73145,42.0
73146,25.0
73147,41.0
73148,31.0
73149,36.0
73150,42.0
73151,36.0
73152,25.0
73153,33.0
73154,48.0
73155,69.0
73156,50.0
73157,38.0
73158,41.0
73159,53.0
73160,38.0
73161,52.0
73162,43.0
73163,33.0
73164,32.0
73165,31.0
73166,44.0
73167,24.0
73168,39.0
73169,46.0
73170,44.0
73171,40.0
73172,34.0
73173,39.0
73174,44.0
73175,42.0
73176,31.0
73177,38.0
73178,38.0
73179,28.0
73180,32.0
73181,33.0
73182,29.0
73183,48.0
73184,32.0
73185,28.0
73186,27.0
73187,51.0
73188,38.0
73189,42.0
73190,29.0
73191,36.0
73192,38.0
73193,32.0
73194,71.0
73195,39.0
73196,29.0
73197,54.0
73198,36.0
73199,46.0
73200,31.0
73201,44.0
73202,37.0
73203,32.0
73204,32.0
73205,34.0
73206,47.0
73207,20.0
73208,38.0
73209,31.0
73210,37.0
73211,40.0
73212,48.0
73213,35.0
73214,22.0
73215,31.0
73216,36.0
73217,28.0
73218,41.0
73219,33.0
73220,35.0
73221,35.0
73222,33.0
73223,59.0
73224,34.0
73225,35.0
73226,32.0
73227,41.0
73228,43.0
73229,68.0
73230,28.0
73231,35.0
73232,46.0
73233,66.0
73234,20.0
73235,27.0
73236,38.0
73237,46.0
73238,31.0
73239,37.0
73240,35.0
73241,38.0
73242,29.0
73243,44.0
73244,35.0
73245,49.0
73246,27.0
73247,43.0
73248,47.0
73249,37.0
73250,44.0
73251,39.0
73252,64.0
73253,31.0
73254,55.0
73255,32.0
73256,55.0
73257,44.0
73258,31.0
73259,32.0
73260,39.0
73261,43.0
73262,27.0
73263,40.0
73264,55.0
73265,33.0
73266,38.0
73267,31.0
73268,50.0
73269,32.0
73270,37.0
73271,47.0
73272,29.0
73273,47.0
73274,54.0
73275,43.0
73276,33.0
73277,34.0
73278,61.0
73279,42.0
73280,55.0
73281,35.0
73282,37.0
73283,38.0
73284,34.0
73285,33.0
73286,23.0
73287,48.0
73288,41.0
73289,29.0
73290,30.0
73291,53.0
73292,31.0
73293,42.0
73294,39.0
73295,37.0
73296,33.0
73297,37.0
73298,47.0
73299,50.0
73300,32.0
73301,36.0
73302,32.0
73303,31.0
73304,24.0
73305,46.0
73306,40.0
73307,40.0
73308,28.0
73309,33.0
73310,40.0
73311,35.0
73312,25.0
73313,35.0
73314,25.0
73315,40.0
73316,40.0
73317,43.0
73318,37.0
73319,35.0
73320,38.0
73321,40.0
73322,40.0
73323,40.0
73324,33.0
73325,36.0
73326,39.0
73327,29.0
73328,41.0
73329,41.0
73330,34.0
73331,46.0
73332,39.0
73333,34.0
73334,35.0
73335,32.0
73336,31.0
73337,31.0
73338,57.0
73339,32.0
73340,44.0
73341,37.0
73342,43.0
73343,50.0
73344,40.0
73345,38.0
73346,45.0
73347,49.0
73348,43.0
73349,37.0
73350,36.0
73351,32.0
73352,31.0
73353,40.0
73354,39.0
73355,41.0
73356,34.0
73357,40.0
73358,32.0
73359,39.0
73360,34.0
73361,33.0
73362,30.0
73363,32.0
73364,38.0
73365,31.0
73366,20.0
73367,35.0
73368,54.0
73369,28.0
73370,40.0
73371,33.0
73372,60.0
73373,25.0
73374,32.0
73375,56.0
73376,43.0
73377,36.0
73378,51.0
73379,31.0
73380,36.0
73381,43.0
73382,55.0
73383,47.0
73384,63.0
73385,29.0
73386,21.0
73387,28.0
73388,40.0
73389,37.0
73390,35.0
73391,55.0
73392,36.0
73393,34.0
73394,34.0
73395,38.0
73396,55.0
73397,41.0
73398,34.0
73399,29.0
73400,34.0
73401,33.0
73402,39.0
73403,34.0
73404,49.0
73405,18.0
73406,35.0
73407,31.0
73408,46.0
73409,54.0
73410,39.0
73411,24.0
73412,67.0
73413,36.0
73414,38.0
73415,35.0
73416,36.0
73417,28.0
73418,36.0
73419,24.0
73420,28.0
73421,36.0
73422,44.0
73423,46.0
73424,35.0
73425,29.0
73426,30.0
73427,34.0
73428,27.0
73429,39.0
73430,28.0
73431,34.0
73432,40.0
73433,38.0
73434,38.0
73435,29.0
73436,35.0
73437,30.0
73438,58.0
73439,45.0
73440,35.0
73441,39.0
73442,51.0
73443,46.0
73444,35.0
73445,25.0
73446,46.0
73447,37.0
73448,38.0
73449,30.0
73450,32.0
73451,37.0
73452,39.0
73453,38.0
73454,42.0
73455,32.0
73456,38.0
73457,46.0
73458,45.0
73459,74.0
73460,31.0
73461,39.0
73462,32.0
73463,37.0
73464,37.0
73465,51.0
73466,32.0
73467,36.0
73468,31.0
73469,29.0
73470,37.0
73471,33.0
73472,39.0
73473,26.0
73474,47.0
73475,31.0
73476,49.0
73477,49.0
73478,37.0
73479,43.0
73480,32.0
73481,32.0
73482,36.0
73483,38.0
73484,41.0
73485,43.0
73486,37.0
73487,30.0
73488,22.0
73489,32.0
73490,34.0
73491,34.0
73492,40.0
73493,23.0
73494,44.0
73495,34.0
73496,31.0
73497,57.0
73498,55.0
73499,35.0
73500,35.0
73501,42.0
73502,37.0
73503,24.0
73504,54.0
73505,39.0
73506,54.0
73507,37.0
73508,37.0
73509,61.0
73510,29.0
73511,38.0
73512,33.0
73513,31.0
73514,55.0
73515,65.0
73516,30.0
73517,40.0
73518,63.0
73519,32.0
73520,33.0
73521,42.0
73522,61.0
73523,50.0
73524,42.0
73525,29.0
73526,29.0
73527,64.0
73528,25.0
73529,26.0
73530,31.0
73531,47.0
73532,28.0
73533,40.0
73534,29.0
73535,31.0
73536,25.0
73537,25.0
73538,35.0
73539,37.0
73540,49.0
73541,27.0
73542,31.0
73543,33.0
73544,35.0
73545,32.0
73546,44.0
73547,55.0
73548,37.0
73549,40.0
73550,35.0
73551,27.0
73552,34.0
73553,42.0
73554,29.0
73555,43.0
73556,45.0
73557,38.0
73558,30.0
73559,41.0
73560,36.0
73561,37.0
73562,39.0
73563,32.0
73564,36.0
73565,40.0
73566,29.0
73567,32.0
73568,39.0
73569,31.0
73570,36.0
73571,50.0
73572,31.0
73573,32.0
73574,33.0
73575,53.0
73576,38.0
73577,38.0
73578,32.0
73579,30.0
73580,52.0
73581,29.0
73582,38.0
73583,35.0
73584,23.0
73585,29.0
73586,44.0
73587,53.0
73588,61.0
73589,37.0
73590,46.0
73591,40.0
73592,48.0
73593,38.0
73594,25.0
73595,46.0
73596,34.0
73597,41.0
73598,40.0
73599,32.0
73600,27.0
73601,40.0
73602,45.0
73603,32.0
73604,35.0
73605,27.0
73606,38.0
73607,33.0
73608,36.0
73609,37.0
73610,34.0
73611,33.0
73612,38.0
73613,53.0
73614,38.0
73615,34.0
73616,21.0
73617,40.0
73618,38.0
73619,52.0
73620,37.0
73621,30.0
73622,39.0
73623,43.0
73624,43.0
73625,33.0
73626,32.0
73627,46.0
73628,38.0
73629,39.0
73630,32.0
73631,35.0
73632,34.0
73633,37.0
73634,45.0
73635,33.0
73636,37.0
73637,62.0
73638,41.0
73639,30.0
73640,33.0
73641,40.0
73642,46.0
73643,39.0
73644,40.0
73645,36.0
73646,43.0
73647,34.0
73648,36.0
73649,35.0
73650,44.0
73651,32.0
73652,40.0
73653,31.0
73654,51.0
73655,25.0
73656,27.0
73657,37.0
73658,32.0
73659,27.0
73660,43.0
73661,34.0
73662,35.0
73663,43.0
73664,36.0
73665,33.0
73666,32.0
73667,42.0
73668,42.0
73669,33.0
73670,38.0
73671,30.0
73672,34.0
73673,30.0
73674,49.0
73675,66.0
73676,67.0
73677,39.0
73678,40.0
73679,52.0
73680,31.0
73681,40.0
73682,43.0
73683,40.0
73684,33.0
73685,44.0
73686,30.0
73687,43.0
73688,33.0
73689,34.0
73690,38.0
73691,32.0
73692,39.0
73693,29.0
73694,32.0
73695,33.0
73696,39.0
73697,59.0
73698,35.0
73699,37.0
73700,27.0
73701,40.0
73702,25.0
73703,36.0
73704,50.0
73705,51.0
73706,31.0
73707,48.0
73708,30.0
73709,35.0
73710,37.0
73711,24.0
73712,40.0
73713,43.0
73714,36.0
73715,31.0
73716,29.0
73717,32.0
73718,28.0
73719,41.0
73720,34.0
73721,42.0
73722,37.0
73723,67.0
73724,30.0
73725,29.0
73726,34.0
73727,38.0
73728,39.0
73729,42.0
73730,44.0
73731,30.0
73732,41.0
73733,37.0
73734,53.0
73735,46.0
73736,26.0
73737,33.0
73738,41.0
73739,40.0
73740,40.0
73741,26.0
73742,60.0
73743,31.0
73744,27.0
73745,31.0
73746,42.0
73747,25.0
73748,33.0
73749,34.0
73750,36.0
73751,68.0
73752,38.0
73753,37.0
73754,37.0
73755,32.0
73756,36.0
73757,49.0
73758,45.0
73759,43.0
73760,51.0
73761,36.0
73762,37.0
73763,43.0
73764,41.0
73765,39.0
73766,37.0
73767,38.0
73768,38.0
73769,35.0
73770,37.0
73771,28.0
73772,42.0
73773,42.0
73774,37.0
73775,60.0
73776,38.0
73777,34.0
73778,62.0
73779,30.0
73780,46.0
73781,66.0
73782,58.0
73783,43.0
73784,30.0
73785,28.0
73786,36.0
73787,39.0
73788,39.0
73789,52.0
73790,23.0
73791,36.0
73792,30.0
73793,34.0
73794,37.0
73795,28.0
73796,51.0
73797,37.0
73798,31.0
73799,30.0
73800,35.0
73801,28.0
73802,76.0
73803,32.0
73804,55.0
73805,31.0
73806,20.0
73807,54.0
73808,52.0
73809,30.0
73810,32.0
73811,32.0
73812,40.0
73813,33.0
73814,30.0
73815,34.0
73816,31.0
73817,33.0
73818,46.0
73819,40.0
73820,62.0
73821,40.0
73822,37.0
73823,38.0
73824,37.0
73825,44.0
73826,35.0
73827,37.0
73828,37.0
73829,29.0
73830,38.0
73831,44.0
73832,34.0
73833,41.0
73834,19.0
73835,29.0
73836,41.0
73837,60.0
73838,51.0
73839,31.0
73840,29.0
73841,44.0
73842,51.0
73843,47.0
73844,34.0
73845,40.0
73846,53.0
73847,35.0
73848,36.0
73849,35.0
73850,29.0
73851,32.0
73852,31.0
73853,50.0
73854,36.0
73855,32.0
73856,42.0
73857,43.0
73858,31.0
73859,42.0
73860,41.0
73861,42.0
73862,29.0
73863,31.0
73864,33.0
73865,39.0
73866,39.0
73867,44.0
73868,46.0
73869,33.0
73870,30.0
73871,34.0
73872,39.0
73873,43.0
73874,33.0
73875,35.0
73876,62.0
73877,40.0
73878,31.0
73879,43.0
73880,46.0
73881,37.0
73882,39.0
73883,25.0
73884,39.0
73885,35.0
73886,29.0
73887,32.0
73888,39.0
73889,26.0
73890,41.0
73891,44.0
73892,38.0
73893,38.0
73894,37.0
73895,36.0
73896,48.0
73897,45.0
73898,40.0
73899,35.0
73900,55.0
73901,27.0
73902,44.0
73903,38.0
73904,43.0
73905,36.0
73906,32.0
73907,34.0
73908,48.0
73909,40.0
73910,49.0
73911,26.0
73912,46.0
73913,32.0
73914,22.0
73915,60.0
73916,19.0
73917,38.0
73918,42.0
73919,41.0
73920,26.0
73921,32.0
73922,35.0
73923,36.0
73924,38.0
73925,29.0
73926,34.0
73927,30.0
73928,22.0
73929,48.0
73930,33.0
73931,43.0
73932,36.0
73933,31.0
73934,48.0
73935,29.0
73936,40.0
73937,34.0
73938,38.0
73939,44.0
73940,22.0
73941,32.0
73942,40.0
73943,40.0
73944,38.0
73945,48.0
73946,31.0
73947,35.0
73948,42.0
73949,54.0
73950,31.0
73951,45.0
73952,33.0
73953,43.0
73954,60.0
73955,32.0
73956,28.0
73957,31.0
73958,26.0
73959,51.0
73960,37.0
73961,36.0
73962,59.0
73963,23.0
73964,69.0
73965,28.0
73966,48.0
73967,37.0
73968,25.0
73969,54.0
73970,47.0
73971,33.0
73972,40.0
73973,33.0
73974,36.0
73975,54.0
73976,35.0
73977,36.0
73978,41.0
73979,55.0
73980,34.0
73981,36.0
73982,36.0
73983,41.0
73984,40.0
73985,48.0
73986,39.0
73987,37.0
73988,25.0
73989,36.0
73990,32.0
73991,61.0
73992,24.0
73993,26.0
73994,27.0
73995,38.0
73996,58.0
73997,39.0
73998,40.0
73999,41.0
74000,32.0
74001,59.0
74002,49.0
74003,49.0
74004,33.0
74005,35.0
74006,31.0
74007,51.0
74008,37.0
74009,41.0
74010,46.0
74011,30.0
74012,39.0
74013,41.0
74014,32.0
74015,37.0
74016,28.0
74017,35.0
74018,45.0
74019,36.0
74020,50.0
74021,40.0
74022,44.0
74023,36.0
74024,27.0
74025,26.0
74026,37.0
74027,34.0
74028,41.0
74029,36.0
74030,31.0
74031,43.0
74032,41.0
74033,42.0
74034,30.0
74035,32.0
74036,56.0
74037,40.0
74038,36.0
74039,58.0
74040,38.0
74041,45.0
74042,28.0
74043,20.0
74044,43.0
74045,35.0
74046,35.0
74047,34.0
74048,35.0
74049,32.0
74050,27.0
74051,34.0
74052,78.0
74053,38.0
74054,38.0
74055,37.0
74056,43.0
74057,38.0
74058,34.0
74059,40.0
74060,36.0
74061,33.0
74062,33.0
74063,41.0
74064,41.0
74065,29.0
74066,44.0
74067,29.0
74068,34.0
74069,32.0
74070,42.0
74071,37.0
74072,29.0
74073,32.0
74074,33.0
74075,50.0
74076,42.0
74077,32.0
74078,31.0
74079,47.0
74080,40.0
74081,42.0
74082,35.0
74083,38.0
74084,52.0
74085,41.0
74086,63.0
74087,35.0
74088,38.0
74089,39.0
74090,50.0
74091,29.0
74092,31.0
74093,33.0
74094,31.0
74095,71.0
74096,33.0
74097,43.0
74098,39.0
74099,38.0
74100,35.0
74101,32.0
74102,47.0
74103,44.0
74104,50.0
74105,35.0
74106,46.0
74107,39.0
74108,44.0
74109,26.0
74110,39.0
74111,45.0
74112,35.0
74113,38.0
74114,26.0
74115,41.0
74116,43.0
74117,37.0
74118,44.0
74119,32.0
74120,30.0
74121,37.0
74122,34.0
74123,27.0
74124,61.0
74125,39.0
74126,44.0
74127,38.0
74128,43.0
74129,59.0
74130,39.0
74131,51.0
74132,42.0
74133,41.0
74134,51.0
74135,38.0
74136,35.0
74137,29.0
74138,41.0
74139,31.0
74140,40.0
74141,36.0
74142,21.0
74143,44.0
74144,36.0
74145,34.0
74146,37.0
74147,32.0
74148,46.0
74149,34.0
74150,38.0
74151,42.0
74152,33.0
74153,27.0
74154,21.0
74155,33.0
74156,36.0
74157,35.0
74158,47.0
74159,26.0
74160,36.0
74161,30.0
74162,39.0
74163,41.0
74164,37.0
74165,30.0
74166,37.0
74167,62.0
74168,34.0
74169,50.0
74170,30.0
74171,46.0
74172,34.0
74173,22.0
74174,36.0
74175,42.0
74176,31.0
74177,37.0
74178,37.0
74179,40.0
74180,39.0
74181,29.0
74182,36.0
74183,34.0
74184,32.0
74185,54.0
74186,32.0
74187,44.0
74188,39.0
74189,28.0
74190,39.0
74191,28.0
74192,31.0
74193,44.0
74194,27.0
74195,48.0
74196,34.0
74197,30.0
74198,26.0
74199,33.0
74200,39.0
74201,40.0
74202,33.0
74203,32.0
74204,34.0
74205,38.0
74206,45.0
74207,75.0
74208,47.0
74209,37.0
74210,39.0
74211,34.0
74212,48.0
74213,47.0
74214,26.0
74215,33.0
74216,34.0
74217,46.0
74218,46.0
74219,38.0
74220,50.0
74221,46.0
74222,31.0
74223,39.0
74224,39.0
74225,40.0
74226,37.0
74227,36.0
74228,38.0
74229,44.0
74230,38.0
74231,26.0
74232,35.0
74233,40.0
74234,48.0
74235,38.0
74236,38.0
74237,25.0
74238,46.0
74239,30.0
74240,48.0
74241,35.0
74242,46.0
74243,36.0
74244,42.0
74245,54.0
74246,44.0
74247,51.0
74248,29.0
74249,31.0
74250,52.0
74251,29.0
74252,37.0
74253,29.0
74254,25.0
74255,38.0
74256,39.0
74257,34.0
74258,32.0
74259,43.0
74260,45.0
74261,36.0
74262,30.0
74263,30.0
74264,38.0
74265,44.0
74266,37.0
74267,28.0
74268,36.0
74269,41.0
74270,58.0
74271,55.0
74272,36.0
74273,35.0
74274,24.0
74275,39.0
74276,38.0
74277,29.0
74278,34.0
74279,59.0
74280,34.0
74281,30.0
74282,36.0
74283,42.0
74284,26.0
74285,36.0
74286,30.0
74287,39.0
74288,42.0
74289,53.0
74290,22.0
74291,34.0
74292,37.0
74293,55.0
74294,35.0
74295,41.0
74296,42.0
74297,29.0
74298,24.0
74299,69.0
74300,33.0
74301,19.0
74302,35.0
74303,34.0
74304,36.0
74305,32.0
74306,40.0
74307,33.0
74308,59.0
74309,28.0
74310,36.0
74311,38.0
74312,38.0
74313,30.0
74314,37.0
74315,26.0
74316,42.0
74317,33.0
74318,40.0
74319,42.0
74320,31.0
74321,53.0
74322,41.0
74323,34.0
74324,38.0
74325,33.0
74326,36.0
74327,30.0
74328,38.0
74329,22.0
74330,33.0
74331,46.0
74332,44.0
74333,25.0
74334,51.0
74335,44.0
74336,33.0
74337,39.0
74338,24.0
74339,55.0
74340,33.0
74341,36.0
74342,38.0
74343,27.0
74344,37.0
74345,29.0
74346,36.0
74347,32.0
74348,40.0
74349,39.0
74350,37.0
74351,30.0
74352,42.0
74353,32.0
74354,44.0
74355,34.0
74356,38.0
74357,31.0
74358,30.0
74359,43.0
74360,35.0
74361,37.0
74362,44.0
74363,35.0
74364,37.0
74365,37.0
74366,34.0
74367,54.0
74368,38.0
74369,32.0
74370,28.0
74371,30.0
74372,37.0
74373,33.0
74374,37.0
74375,62.0
74376,40.0
74377,53.0
74378,37.0
74379,38.0
74380,32.0
74381,25.0
74382,49.0
74383,53.0
74384,42.0
74385,37.0
74386,41.0
74387,34.0
74388,61.0
74389,35.0
74390,33.0
74391,54.0
74392,35.0
74393,40.0
74394,46.0
74395,42.0
74396,34.0
74397,36.0
74398,54.0
74399,26.0
74400,52.0
74401,41.0
74402,35.0
74403,30.0
74404,37.0
74405,37.0
74406,24.0
74407,31.0
74408,38.0
74409,35.0
74410,31.0
74411,27.0
74412,45.0
74413,62.0
74414,31.0
74415,30.0
74416,36.0
74417,63.0
74418,38.0
74419,47.0
74420,40.0
74421,33.0
74422,34.0
74423,38.0
74424,50.0
74425,36.0
74426,35.0
74427,43.0
74428,39.0
74429,48.0
74430,38.0
74431,23.0
74432,43.0
74433,32.0
74434,34.0
74435,39.0
74436,32.0
74437,35.0
74438,31.0
74439,47.0
74440,37.0
74441,40.0
74442,32.0
74443,40.0
74444,50.0
74445,40.0
74446,21.0
74447,57.0
74448,34.0
74449,30.0
74450,55.0
74451,43.0
74452,40.0
74453,43.0
74454,51.0
74455,40.0
74456,33.0
74457,28.0
74458,38.0
74459,41.0
74460,25.0
74461,29.0
74462,34.0
74463,33.0
74464,32.0
74465,38.0
74466,40.0
74467,34.0
74468,31.0
74469,32.0
74470,44.0
74471,34.0
74472,48.0
74473,32.0
74474,34.0
74475,43.0
74476,49.0
74477,32.0
74478,34.0
74479,41.0
74480,35.0
74481,34.0
74482,38.0
74483,36.0
74484,45.0
74485,34.0
74486,74.0
74487,37.0
74488,31.0
74489,41.0
74490,45.0
74491,33.0
74492,40.0
74493,37.0
74494,32.0
74495,72.0
74496,52.0
74497,35.0
74498,23.0
74499,37.0
74500,46.0
74501,44.0
74502,43.0
74503,31.0
74504,32.0
74505,41.0
74506,34.0
74507,38.0
74508,38.0
74509,43.0
74510,49.0
74511,40.0
74512,23.0
74513,32.0
74514,37.0
74515,38.0
74516,40.0
74517,57.0
74518,42.0
74519,27.0
74520,26.0
74521,35.0
74522,32.0
74523,40.0
74524,40.0
74525,40.0
74526,34.0
74527,52.0
74528,29.0
74529,35.0
74530,38.0
74531,37.0
74532,35.0
74533,44.0
74534,52.0
74535,45.0
74536,33.0
74537,27.0
74538,40.0
74539,43.0
74540,39.0
74541,40.0
74542,32.0
74543,39.0
74544,34.0
74545,39.0
74546,36.0
74547,32.0
74548,48.0
74549,48.0
74550,33.0
74551,29.0
74552,37.0
74553,35.0
74554,24.0
74555,33.0
74556,31.0
74557,59.0
74558,31.0
74559,39.0
74560,55.0
74561,31.0
74562,33.0
74563,59.0
74564,27.0
74565,41.0
74566,27.0
74567,41.0
74568,42.0
74569,29.0
74570,25.0
74571,31.0
74572,38.0
74573,43.0
74574,38.0
74575,40.0
74576,29.0
74577,23.0
74578,24.0
74579,47.0
74580,43.0
74581,30.0
74582,38.0
74583,24.0
74584,38.0
74585,53.0
74586,32.0
74587,59.0
74588,34.0
74589,46.0
74590,40.0
74591,29.0
74592,41.0
74593,30.0
74594,33.0
74595,47.0
74596,39.0
74597,62.0
74598,44.0
74599,25.0
74600,36.0
74601,27.0
74602,45.0
74603,41.0
74604,35.0
74605,33.0
74606,34.0
74607,38.0
74608,29.0
74609,43.0
74610,36.0
74611,37.0
74612,48.0
74613,35.0
74614,34.0
74615,43.0
74616,31.0
74617,32.0
74618,39.0
74619,33.0
74620,53.0
74621,34.0
74622,35.0
74623,47.0
74624,35.0
74625,39.0
74626,38.0
74627,26.0
74628,36.0
74629,42.0
74630,35.0
74631,35.0
74632,41.0
74633,48.0
74634,34.0
74635,34.0
74636,23.0
74637,40.0
74638,30.0
74639,26.0
74640,32.0
74641,41.0
74642,28.0
74643,34.0
74644,34.0
74645,34.0
74646,39.0
74647,37.0
74648,40.0
74649,38.0
74650,38.0
74651,50.0
74652,37.0
74653,44.0
74654,37.0
74655,41.0
74656,71.0
74657,41.0
74658,36.0
74659,39.0
74660,35.0
74661,30.0
74662,44.0
74663,40.0
74664,39.0
74665,36.0
74666,34.0
74667,43.0
74668,29.0
74669,39.0
74670,37.0
74671,32.0
74672,33.0
74673,33.0
74674,52.0
74675,36.0
74676,59.0
74677,35.0
74678,35.0
74679,38.0
74680,34.0
74681,38.0
74682,35.0
74683,30.0
74684,40.0
74685,30.0
74686,60.0
74687,43.0
74688,40.0
74689,33.0
74690,38.0
74691,37.0
74692,41.0
74693,39.0
74694,29.0
74695,31.0
74696,34.0
74697,38.0
74698,36.0
74699,92.0
74700,32.0
74701,38.0
74702,28.0
74703,39.0
74704,48.0
74705,28.0
74706,35.0
74707,61.0
74708,54.0
74709,32.0
74710,45.0
74711,27.0
74712,59.0
74713,42.0
74714,36.0
74715,39.0
74716,45.0
74717,32.0
74718,41.0
74719,66.0
74720,39.0
74721,43.0
74722,29.0
74723,42.0
74724,45.0
74725,41.0
74726,25.0
74727,46.0
74728,43.0
74729,40.0
74730,42.0
74731,33.0
74732,33.0
74733,25.0
74734,62.0
74735,32.0
74736,46.0
74737,41.0
74738,40.0
74739,37.0
74740,36.0
74741,37.0
74742,32.0
74743,38.0
74744,24.0
74745,40.0
74746,35.0
74747,37.0
74748,61.0
74749,49.0
74750,34.0
74751,24.0
74752,44.0
74753,29.0
74754,44.0
74755,31.0
74756,42.0
74757,42.0
74758,31.0
74759,39.0
74760,26.0
74761,38.0
74762,39.0
74763,53.0
74764,37.0
74765,63.0
74766,24.0
74767,30.0
74768,35.0
74769,26.0
74770,48.0
74771,30.0
74772,33.0
74773,43.0
74774,35.0
74775,39.0
74776,42.0
74777,31.0
74778,27.0
74779,29.0
74780,57.0
74781,22.0
74782,50.0
74783,36.0
74784,32.0
74785,28.0
74786,45.0
74787,60.0
74788,51.0
74789,38.0
74790,38.0
74791,29.0
74792,36.0
74793,39.0
74794,29.0
74795,56.0
74796,35.0
74797,44.0
74798,28.0
74799,41.0
74800,25.0
74801,33.0
74802,42.0
74803,33.0
74804,31.0
74805,38.0
74806,38.0
74807,44.0
74808,39.0
74809,30.0
74810,44.0
74811,39.0
74812,71.0
74813,81.0
74814,35.0
74815,42.0
74816,38.0
74817,38.0
74818,39.0
74819,44.0
74820,29.0
74821,33.0
74822,25.0
74823,28.0
74824,34.0
74825,39.0
74826,33.0
74827,48.0
74828,37.0
74829,34.0
74830,46.0
74831,28.0
74832,41.0
74833,41.0
74834,38.0
74835,44.0
74836,38.0
74837,37.0
74838,33.0
74839,38.0
74840,43.0
74841,47.0
74842,34.0
74843,50.0
74844,33.0
74845,66.0
74846,33.0
74847,51.0
74848,38.0
74849,39.0
74850,33.0
74851,35.0
74852,52.0
74853,43.0
74854,37.0
74855,38.0
74856,28.0
74857,33.0
74858,39.0
74859,35.0
74860,25.0
74861,39.0
74862,33.0
74863,59.0
74864,33.0
74865,31.0
74866,32.0
74867,36.0
74868,31.0
74869,35.0
74870,49.0
74871,43.0
74872,58.0
74873,36.0
74874,39.0
74875,40.0
74876,43.0
74877,26.0
74878,32.0
74879,35.0
74880,40.0
74881,29.0
74882,29.0
74883,50.0
74884,29.0
74885,30.0
74886,43.0
74887,44.0
74888,55.0
74889,29.0
74890,41.0
74891,23.0
74892,33.0
74893,34.0
74894,40.0
74895,35.0
74896,40.0
74897,42.0
74898,27.0
74899,42.0
74900,40.0
74901,48.0
74902,27.0
74903,42.0
74904,30.0
74905,51.0
74906,37.0
74907,74.0
74908,37.0
74909,38.0
74910,45.0
74911,25.0
74912,34.0
74913,35.0
74914,34.0
74915,32.0
74916,39.0
74917,45.0
74918,43.0
74919,34.0
74920,30.0
74921,50.0
74922,55.0
74923,25.0
74924,31.0
74925,41.0
74926,32.0
74927,31.0
74928,34.0
74929,77.0
74930,37.0
74931,28.0
74932,38.0
74933,42.0
74934,35.0
74935,34.0
74936,38.0
74937,36.0
74938,39.0
74939,37.0
74940,35.0
74941,42.0
74942,41.0
74943,38.0
74944,44.0
74945,47.0
74946,24.0
74947,36.0
74948,36.0
74949,29.0
74950,44.0
74951,39.0
74952,31.0
74953,37.0
74954,36.0
74955,29.0
74956,42.0
74957,46.0
74958,40.0
74959,52.0
74960,69.0
74961,31.0
74962,35.0
74963,34.0
74964,38.0
74965,33.0
74966,35.0
74967,43.0
74968,18.0
74969,31.0
74970,29.0
74971,37.0
74972,48.0
74973,39.0
74974,44.0
74975,39.0
74976,34.0
74977,29.0
74978,42.0
74979,48.0
74980,27.0
74981,46.0
74982,34.0
74983,37.0
74984,42.0
74985,32.0
74986,32.0
74987,38.0
74988,33.0
74989,40.0
74990,39.0
74991,41.0
74992,19.0
74993,31.0
74994,52.0
74995,31.0
74996,41.0
74997,31.0
74998,38.0
74999,29.0
75000,45.0
75001,33.0
75002,32.0
75003,28.0
75004,30.0
75005,23.0
75006,27.0
75007,37.0
75008,32.0
75009,47.0
75010,27.0
75011,33.0
75012,38.0
75013,31.0
75014,38.0
75015,56.0
75016,43.0
75017,31.0
75018,38.0
75019,37.0
75020,49.0
75021,37.0
75022,48.0
75023,48.0
75024,43.0
75025,32.0
75026,71.0
75027,55.0
75028,55.0
75029,46.0
75030,28.0
75031,40.0
75032,26.0
75033,40.0
75034,39.0
75035,55.0
75036,34.0
75037,37.0
75038,30.0
75039,46.0
75040,34.0
75041,29.0
75042,32.0
75043,64.0
75044,25.0
75045,42.0
75046,31.0
75047,22.0
75048,59.0
75049,42.0
75050,44.0
75051,20.0
75052,52.0
75053,42.0
75054,36.0
75055,32.0
75056,31.0
75057,38.0
75058,37.0
75059,39.0
75060,44.0
75061,34.0
75062,74.0
75063,41.0
75064,35.0
75065,59.0
75066,37.0
75067,44.0
75068,29.0
75069,34.0
75070,32.0
75071,46.0
75072,39.0
75073,42.0
75074,39.0
75075,37.0
75076,41.0
75077,39.0
75078,33.0
75079,69.0
75080,48.0
75081,39.0
75082,20.0
75083,34.0
75084,28.0
75085,40.0
75086,38.0
75087,35.0
75088,38.0
75089,28.0
75090,31.0
75091,33.0
75092,42.0
75093,30.0
75094,47.0
75095,29.0
75096,46.0
75097,35.0
75098,36.0
75099,34.0
75100,29.0
75101,32.0
75102,22.0
75103,27.0
75104,27.0
75105,51.0
75106,32.0
75107,31.0
75108,39.0
75109,36.0
75110,25.0
75111,49.0
75112,33.0
75113,27.0
75114,43.0
75115,42.0
75116,33.0
75117,50.0
75118,44.0
75119,45.0
75120,30.0
75121,31.0
75122,30.0
75123,32.0
75124,31.0
75125,32.0
75126,39.0
75127,33.0
75128,37.0
75129,29.0
75130,42.0
75131,35.0
75132,31.0
75133,35.0
75134,29.0
75135,53.0
75136,32.0
75137,39.0
75138,34.0
75139,42.0
75140,46.0
75141,34.0
